id,strand,fiveseen,polyAseen,threeseen,fiveend,polyAend,threeend,primer,chimera
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35636/763_27_CCS,-,1,0,1,29,-1,765,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35647/1404_26_CCS,-,1,0,1,28,-1,1406,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35666/540_27_CCS,-,1,0,1,30,-1,543,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35685/826_28_CCS,-,1,0,1,29,-1,827,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35706/648_27_CCS,-,1,0,1,30,-1,651,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35707/0_2897_CCS,+,0,1,1,NA,2897,2910,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35752/323_27_CCS,-,1,0,1,29,-1,325,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35777/483_27_CCS,-,1,0,1,29,-1,485,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35781/520_28_CCS,-,1,0,1,29,-1,521,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35782/30_737_CCS,+,1,0,1,30,-1,737,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35789/918_27_CCS,-,1,0,1,30,-1,921,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35797/610_27_CCS,-,1,0,1,30,-1,613,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35801/204_27_CCS,-,1,0,1,30,-1,207,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35802/665_58_CCS,-,0,1,1,NA,607,635,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35813/1336_27_CCS,-,1,0,1,30,-1,1339,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35824/541_27_CCS,-,1,0,1,29,-1,543,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35826/723_27_CCS,-,1,0,1,30,-1,726,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35849/31_1408_CCS,+,1,0,1,31,-1,1408,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35883/30_767_CCS,+,1,0,1,30,-1,767,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35889/1836_24_CCS,-,0,0,1,NA,-1,1812,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35895/30_681_CCS,+,1,0,1,30,-1,681,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35905/862_27_CCS,-,1,0,1,30,-1,865,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35912/512_27_CCS,-,1,0,1,30,-1,515,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35931/29_1614_CCS,+,1,0,1,29,-1,1614,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35951/507_27_CCS,-,1,0,1,29,-1,509,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/35986/820_27_CCS,-,1,0,1,30,-1,823,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36029/918_27_CCS,-,1,0,1,30,-1,921,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36040/1002_27_CCS,-,1,0,1,30,-1,1005,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36044/447_27_CCS,-,1,0,1,29,-1,449,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36047/371_27_CCS,-,1,0,1,29,-1,373,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36053/723_27_CCS,-,1,0,1,30,-1,726,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36060/1114_27_CCS,-,1,0,1,30,-1,1117,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36078/679_28_CCS,-,1,0,1,30,-1,681,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36079/362_28_CCS,-,1,0,1,34,-1,368,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36121/330_27_CCS,-,1,0,1,30,-1,333,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36152/428_27_CCS,-,1,0,1,30,-1,431,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36168/30_668_CCS,+,1,0,1,30,-1,668,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36196/582_27_CCS,-,1,0,1,30,-1,585,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36277/31_1849_CCS,+,1,0,1,31,-1,1849,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36283/722_27_CCS,-,1,0,1,30,-1,725,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36284/905_147_CCS,-,0,1,1,NA,758,876,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36314/1207_28_CCS,-,1,0,1,29,-1,1208,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36321/0_947_CCS,+,0,1,1,NA,947,978,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36332/421_27_CCS,-,1,0,1,30,-1,424,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36373/371_27_CCS,-,1,0,1,29,-1,373,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36375/330_27_CCS,-,1,0,1,30,-1,333,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36377/1199_49_CCS,-,1,0,1,31,-1,1181,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36391/543_27_CCS,-,1,0,1,29,-1,545,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36392/351_27_CCS,-,1,0,1,29,-1,353,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36443/582_27_CCS,-,1,0,1,30,-1,585,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36453/728_27_CCS,-,1,0,1,29,-1,730,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36461/921_42_CCS,-,1,0,1,30,-1,909,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36464/540_27_CCS,-,1,0,1,30,-1,543,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36485/135_16_CCS,-,1,1,0,30,149,NA,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36497/702_29_CCS,-,1,0,1,29,-1,702,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36498/736_27_CCS,-,1,0,1,29,-1,738,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36525/323_27_CCS,-,1,0,1,31,-1,327,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36567/547_27_CCS,-,1,0,1,29,-1,549,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36569/0_3454_CCS,NA,0,0,0,NA,NA,NA,NA,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36647/30_916_CCS,+,1,0,1,30,-1,916,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36651/363_27_CCS,-,1,0,1,29,-1,365,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36673/1436_27_CCS,-,1,0,1,30,-1,1439,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36689/595_27_CCS,-,1,0,1,29,-1,597,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36711/652_27_CCS,-,1,0,1,30,-1,655,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36751/839_27_CCS,-,1,0,1,29,-1,841,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36761/694_27_CCS,-,1,0,1,30,-1,697,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36763/0_820_CCS,+,0,1,1,NA,820,853,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36769/0_1341_CCS,+,0,1,1,NA,1341,1388,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36801/246_27_CCS,-,1,0,1,30,-1,249,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36831/307_27_CCS,-,1,0,1,29,-1,309,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36874/862_27_CCS,-,1,0,1,30,-1,865,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36890/813_31_CCS,-,1,0,1,30,-1,812,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36891/232_27_CCS,-,1,0,1,30,-1,235,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36938/1708_28_CCS,-,1,0,1,29,-1,1709,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36941/0_945_CCS,NA,0,0,0,NA,NA,NA,NA,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36943/663_27_CCS,-,1,0,1,29,-1,665,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36951/303_27_CCS,-,1,0,1,29,-1,305,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36953/1267_59_CCS,-,0,1,1,NA,1208,1237,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36959/475_27_CCS,-,1,0,1,29,-1,477,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36968/1400_54_CCS,-,0,1,1,NA,1346,1370,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/36992/428_27_CCS,-,1,0,1,30,-1,431,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37018/302_27_CCS,-,1,0,1,30,-1,305,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37026/513_27_CCS,-,1,0,1,29,-1,515,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37055/694_27_CCS,-,1,0,1,30,-1,697,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37062/526_27_CCS,-,1,0,1,30,-1,529,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37073/29_571_CCS,+,1,0,1,29,-1,571,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37096/307_27_CCS,-,1,0,1,29,-1,309,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37111/0_2177_CCS,NA,0,0,0,NA,NA,NA,NA,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37165/778_27_CCS,-,1,0,1,30,-1,781,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37191/297_27_CCS,-,1,0,1,29,-1,299,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37212/624_27_CCS,-,1,0,1,30,-1,627,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37221/1214_27_CCS,-,1,0,1,29,-1,1216,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37226/30_1257_CCS,+,1,0,1,30,-1,1257,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37255/1259_30_CCS,-,1,0,1,30,-1,1259,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37260/1016_27_CCS,-,1,0,1,30,-1,1019,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37263/564_27_CCS,-,1,0,1,30,-1,567,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37309/0_860_CCS,+,0,1,1,NA,860,891,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37310/857_33_CCS,-,1,0,1,32,-1,856,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37312/321_27_CCS,-,1,0,1,29,-1,323,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37315/1192_27_CCS,-,1,0,1,30,-1,1195,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37332/291_27_CCS,-,1,0,1,29,-1,293,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37338/299_27_CCS,-,1,0,1,29,-1,301,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37364/358_27_CCS,-,1,0,1,30,-1,361,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37369/0_2627_CCS,NA,0,0,0,NA,NA,NA,NA,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37453/423_27_CCS,-,1,0,1,29,-1,425,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37470/741_27_CCS,-,1,0,1,29,-1,743,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37474/302_27_CCS,-,1,0,1,30,-1,305,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37476/759_27_CCS,-,1,0,1,29,-1,761,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37497/521_28_CCS,-,1,0,1,30,-1,523,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37514/414_27_CCS,-,1,0,1,30,-1,417,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37548/608_27_CCS,-,1,0,1,30,-1,611,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37550/395_27_CCS,-,1,0,1,29,-1,397,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37554/497_27_CCS,-,1,0,1,29,-1,499,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37557/1048_29_CCS,-,1,0,1,29,-1,1048,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37578/380_28_CCS,-,1,0,1,31,-1,383,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37582/0_3886_CCS,NA,0,0,0,NA,NA,NA,NA,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37586/850_0_CCS,-,1,0,0,30,-1,NA,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37595/539_27_CCS,-,1,0,1,29,-1,541,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37598/876_28_CCS,-,1,0,1,30,-1,878,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37603/3217_0_CCS,-,1,0,0,33,-1,NA,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37614/387_28_CCS,-,1,0,1,31,-1,390,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37627/32_1256_CCS,+,1,0,1,32,-1,1256,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37631/0_2642_CCS,+,0,1,1,NA,2642,2672,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37640/652_27_CCS,-,1,0,1,30,-1,655,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37667/480_310_CCS,-,1,1,0,27,197,NA,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37668/831_27_CCS,-,1,0,1,29,-1,833,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37677/442_27_CCS,-,1,0,1,30,-1,445,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37731/946_27_CCS,-,1,0,1,30,-1,949,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37798/1153_27_CCS,-,1,0,1,30,-1,1156,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37813/1172_29_CCS,-,1,0,1,32,-1,1175,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37829/344_27_CCS,-,1,0,1,30,-1,347,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37838/526_27_CCS,-,1,0,1,30,-1,529,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37839/1169_27_CCS,-,1,0,1,30,-1,1172,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37843/752_37_CCS,-,1,1,0,31,746,NA,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37844/470_27_CCS,-,1,0,1,30,-1,473,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37847/1114_27_CCS,-,1,0,1,30,-1,1117,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37862/43_703_CCS,+,1,0,1,43,-1,703,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37868/274_27_CCS,-,1,0,1,30,-1,277,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37871/779_27_CCS,-,1,0,1,30,-1,782,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37879/1036_0_CCS,-,1,0,0,31,-1,NA,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37885/0_1026_CCS,NA,0,0,0,NA,NA,NA,NA,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37888/2536_0_CCS,-,1,0,0,35,-1,NA,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37891/932_27_CCS,-,1,0,1,30,-1,935,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37893/489_27_CCS,-,1,0,1,29,-1,491,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37899/331_27_CCS,-,1,0,1,29,-1,333,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37956/31_448_CCS,+,1,0,1,31,-1,448,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37991/570_0_CCS,-,1,0,0,35,-1,NA,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/37993/495_27_CCS,-,1,0,1,29,-1,497,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38024/848_27_CCS,-,1,0,1,30,-1,851,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38028/0_1524_CCS,+,0,1,1,NA,1524,1553,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38034/614_27_CCS,-,1,0,1,29,-1,616,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38065/360_27_CCS,-,1,0,1,29,-1,362,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38074/576_32_CCS,-,1,0,1,31,-1,575,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38078/29_2394_CCS,+,1,0,0,29,-1,NA,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38085/1356_34_CCS,-,1,0,1,38,-1,1360,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38097/1027_27_CCS,-,1,0,1,29,-1,1029,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38121/337_27_CCS,-,1,0,1,29,-1,339,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38124/0_2076_CCS,NA,0,0,0,NA,NA,NA,NA,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38128/0_1013_CCS,+,0,1,1,NA,1013,1033,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38143/0_2454_CCS,+,0,1,1,NA,2454,2507,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38146/432_28_CCS,-,1,0,1,29,-1,433,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38156/0_1857_CCS,NA,0,0,0,NA,NA,NA,NA,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38190/0_1014_CCS,+,0,0,1,NA,-1,1014,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38266/511_27_CCS,-,1,0,1,29,-1,513,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38294/582_27_CCS,-,1,0,1,31,-1,586,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38297/323_27_CCS,-,1,0,1,29,-1,325,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38322/626_26_CCS,-,1,0,1,31,-1,631,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38325/890_27_CCS,-,1,0,1,30,-1,893,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38330/556_35_CCS,-,1,0,1,24,-1,545,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38363/599_27_CCS,-,1,0,1,29,-1,601,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38386/43_1270_CCS,+,1,0,1,43,-1,1270,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38393/640_27_CCS,-,1,0,1,30,-1,643,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38402/333_28_CCS,-,1,0,1,29,-1,334,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38404/1087_27_CCS,-,1,0,1,29,-1,1089,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38438/260_27_CCS,-,1,0,1,30,-1,263,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38446/864_27_CCS,-,1,0,1,29,-1,866,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38454/552_28_CCS,-,1,0,1,29,-1,553,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38456/7277_56_CCS,-,0,1,1,NA,7221,7247,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38478/471_27_CCS,-,1,0,1,29,-1,473,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38497/0_439_CCS,NA,0,0,0,NA,NA,NA,NA,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38565/787_28_CCS,-,1,0,1,29,-1,788,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38594/0_1787_CCS,+,0,1,1,NA,1787,1966,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38601/950_62_CCS,-,0,1,1,NA,888,921,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38622/551_27_CCS,-,1,0,1,29,-1,553,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38636/1350_59_CCS,-,0,1,1,NA,1291,1319,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38654/0_1044_CCS,+,0,1,1,NA,1044,1073,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38690/330_27_CCS,-,1,0,1,30,-1,333,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38715/483_27_CCS,-,1,0,1,29,-1,485,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38720/1075_26_CCS,-,1,0,1,30,-1,1079,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38729/823_27_CCS,-,1,0,1,29,-1,825,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38732/1738_27_CCS,-,1,0,1,31,-1,1742,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38733/0_5582_CCS,NA,0,0,0,NA,NA,NA,NA,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38734/0_7331_CCS,NA,0,0,0,NA,NA,NA,NA,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38741/1268_27_CCS,-,1,0,1,30,-1,1271,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38744/931_27_CCS,-,1,0,1,29,-1,933,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38747/443_71_CCS,-,1,1,0,32,404,NA,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38757/761_56_CCS,-,0,1,1,NA,705,730,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38760/330_27_CCS,-,1,0,1,30,-1,333,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38779/442_27_CCS,-,1,0,1,30,-1,445,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38798/358_27_CCS,-,1,0,1,30,-1,361,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38801/38_2213_CCS,+,1,0,0,38,-1,NA,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38808/35_1165_CCS,+,1,0,0,35,-1,NA,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38821/943_27_CCS,-,1,0,1,30,-1,946,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38894/1210_64_CCS,-,0,1,1,NA,1146,1174,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38896/899_27_CCS,-,1,0,1,29,-1,901,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38900/260_27_CCS,-,1,0,1,30,-1,263,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38913/30_792_CCS,+,1,0,1,30,-1,792,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/38972/1084_27_CCS,-,1,0,1,30,-1,1087,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39012/40_853_CCS,+,1,0,1,40,-1,853,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39013/457_28_CCS,-,1,0,1,30,-1,459,1,NA
m150801_154235_42161_c100752771910000001823158607081563_s1_p0/39018/1720_29_CCS,-,1,0,1,42,-1,1733,1,NA
